WiiAccX,WiiAccY,WiiAccZ,,,,CogX,CogY,,,cursorX,cursorY
-0.458333343,-0.416666657,0.708333313,0,0,0,-2.738637924,-1.709908247,0,0,1206,374
-0.541666687,-0.458333343,0.75,0,0,0,-2.744890451,-1.701598644,0,0,1206,378
-0.583333313,-0.458333343,0.791666687,0,0,0,-2.768106222,-1.748859286,0,0,1206,381
-0.625,-0.458333343,0.791666687,0,0,0,-2.721498489,-1.755725384,0,0,1205,383
-0.541666687,-0.416666657,0.75,0,0,0,-2.717537403,-1.764107227,0,0,1205,385
-0.5,-0.416666657,0.708333313,0,0,0,-2.717128754,-1.752922058,0,0,1204,388
-0.458333343,-0.416666657,0.708333313,0,0,0,-2.757862091,-1.773142934,0,0,1203,390
-0.458333343,-0.416666657,0.75,0,0,0,-2.732685089,-1.75930059,0,0,1202,392
-0.541666687,-0.416666657,0.833333313,0,0,0,-2.715381622,-1.771568775,0,0,1202,394
-0.583333313,-0.458333343,0.833333313,0,0,0,-2.709446192,-1.791116238,0,0,1201,396
-0.583333313,-0.458333343,0.75,0,0,0,-2.694557428,-1.85148716,0,0,1200,399
-0.541666687,-0.458333343,0.75,0,0,0,-2.775724411,-1.871617198,0,0,1198,402
-0.458333343,-0.416666657,0.75,0,0,0,-2.780265331,-1.874671221,0,0,1196,405
-0.458333343,-0.416666657,0.791666687,0,0,0,-2.753199577,-1.884886622,0,0,1195,407
-0.458333343,-0.416666657,0.833333313,0,0,0,-2.756906986,-1.911842346,0,0,1193,409
-0.583333313,-0.458333343,0.791666687,0,0,0,-2.763412476,-1.896928549,0,0,1190,411
-0.625,-0.5,0.75,0,0,0,-2.742408991,-1.932071686,0,0,1188,412
-0.541666687,-0.5,0.75,0,0,0,-2.785677195,-1.91977787,0,0,1186,414
-0.5,-0.458333343,0.75,0,0,0,-2.739558697,-1.928372741,0,0,1185,415
-0.458333343,-0.416666657,0.791666687,0,0,0,-2.739558697,-1.928372741,0,0,1181,417
-0.458333343,-0.458333343,0.791666687,0,0,0,-2.748304129,-1.944280148,0,0,1179,419
-0.541666687,-0.5,0.75,0,0,0,-2.741269588,-1.989880562,0,0,1175,422
-0.583333313,-0.5,0.708333313,0,0,0,-2.741269588,-1.989880562,0,0,1172,424
-0.625,-0.5,0.75,0,0,0,-2.725596189,-1.993448138,0,0,1168,427
-0.541666687,-0.458333343,0.791666687,0,0,0,-2.777908564,-2.013329506,0,0,1165,430
-0.416666657,-0.458333343,0.833333313,0,0,0,-2.771874905,-2.048161745,0,0,1164,431
-0.416666657,-0.458333343,0.791666687,0,0,0,-2.771874905,-2.048161745,0,0,1162,433
-0.5,-0.458333343,0.791666687,0,0,0,-2.788861513,-2.057939529,0,0,1159,436
-0.541666687,-0.458333343,0.791666687,0,0,0,-2.801947832,-2.080671787,0,0,1156,439
-0.541666687,-0.5,0.791666687,0,0,0,-2.717172146,-2.084084988,0,0,1152,443
-0.458333343,-0.458333343,0.791666687,0,0,0,-2.720910311,-2.112322807,0,0,1149,446
-0.458333343,-0.458333343,0.791666687,0,0,0,-2.712080002,-2.155339241,0,0,1146,450
-0.458333343,-0.5,0.75,0,0,0,-2.807373285,-2.217998981,0,0,1145,452
-0.541666687,-0.5,0.708333313,0,0,0,-2.807373285,-2.217998981,0,0,1144,453
-0.541666687,-0.541666687,0.708333313,0,0,0,-2.783950329,-2.288764954,0,0,1143,454
-0.541666687,-0.541666687,0.708333313,0,0,0,-2.763445377,-2.294358492,0,0,1142,455
-0.5,-0.541666687,0.708333313,0,0,0,-2.827490807,-2.332084179,0,0,1141,458
-0.458333343,-0.5,0.708333313,0,0,0,-2.841201305,-2.379152775,0,0,1139,461
-0.458333343,-0.5,0.708333313,0,0,0,-2.813611507,-2.386080265,0,0,1137,463
-0.458333343,-0.5,0.708333313,0,0,0,-2.81081295,-2.42775774,0,0,1133,467
-0.5,-0.5,0.708333313,0,0,0,-2.81081295,-2.42775774,0,0,1129,471
-0.5,-0.541666687,0.708333313,0,0,0,-2.739824772,-2.47999239,0,0,1123,474
-0.458333343,-0.541666687,0.708333313,0,0,0,-2.762256861,-2.513278008,0,0,1120,476
-0.5,-0.541666687,0.75,0,0,0,-2.783569098,-2.528108597,0,0,1116,478
-0.5,-0.541666687,0.75,0,0,0,-2.844076872,-2.583218336,0,0,1114,480
-0.5,-0.541666687,0.666666687,0,0,0,-2.784524679,-2.561305761,0,0,1112,481
-0.5,-0.541666687,0.666666687,0,0,0,-2.780513763,-2.593283176,0,0,1110,483
-0.5,-0.541666687,0.708333313,0,0,0,-2.799775124,-2.56956768,0,0,1108,484
-0.5,-0.541666687,0.75,0,0,0,-2.772837639,-2.56210351,0,0,1106,485
-0.5,-0.541666687,0.791666687,0,0,0,-2.785880566,-2.610340595,0,0,1105,486
-0.458333343,-0.541666687,0.708333313,0,0,0,-2.777523994,-2.583205223,0,0,1103,488
-0.458333343,-0.541666687,0.666666687,0,0,0,-2.777523994,-2.583205223,0,0,1100,489
-0.5,-0.541666687,0.708333313,0,0,0,-2.785257339,-2.624797344,0,0,1098,491
-0.541666687,-0.541666687,0.708333313,0,0,0,-2.772618532,-2.634330511,0,0,1095,492
-0.5,-0.541666687,0.75,0,0,0,-2.772618532,-2.634330511,0,0,1093,493
-0.458333343,-0.541666687,0.708333313,0,0,0,-2.803902626,-2.659192562,0,0,1089,496
-0.5,-0.583333313,0.666666687,0,0,0,-2.803902626,-2.659192562,0,0,1084,498
-0.5,-0.541666687,0.708333313,0,0,0,-2.797087669,-2.678221226,0,0,1079,499
-0.5,-0.541666687,0.708333313,0,0,0,-2.708670616,-2.647149801,0,0,1077,499
-0.5,-0.541666687,0.708333313,0,0,0,-2.685772657,-2.627685308,0,0,1071,501
-0.541666687,-0.583333313,0.666666687,0,0,0,-2.711178064,-2.620246887,0,0,1065,503
-0.541666687,-0.583333313,0.666666687,0,0,0,-2.695536375,-2.602726221,0,0,1060,503
-0.5,-0.583333313,0.666666687,0,0,0,-2.692884445,-2.57843399,0,0,1055,505
-0.5,-0.541666687,0.708333313,0,0,0,-2.711029053,-2.562495947,0,0,1052,507
-0.5,-0.541666687,0.75,0,0,0,-2.65835619,-2.593927622,0,0,1048,509
-0.541666687,-0.541666687,0.666666687,0,0,0,-2.641545773,-2.602025032,0,0,1045,510
-0.541666687,-0.583333313,0.625,0,0,0,-2.634779215,-2.595422268,0,0,1043,511
-0.458333343,-0.583333313,0.625,0,0,0,-2.645305634,-2.474087477,0,0,1042,511
-0.458333343,-0.541666687,0.583333313,0,0,0,-2.645305634,-2.474087477,0,0,1040,512
-0.5,-0.541666687,0.708333313,0,0,0,-2.618405819,-2.471269846,0,0,1036,514
-0.541666687,-0.541666687,0.708333313,0,0,0,-2.590273619,-2.425403833,0,0,1036,514
-0.541666687,-0.541666687,0.666666687,0,0,0,-2.575942516,-2.40416193,0,0,1034,515
-0.458333343,-0.583333313,0.583333313,0,0,0,-2.546642542,-2.379936218,0,0,1032,517
-0.458333343,-0.583333313,0.625,0,0,0,-2.586708784,-2.355493546,0,0,1031,517
-0.458333343,-0.541666687,0.666666687,0,0,0,-2.629277706,-2.346236706,0,0,1029,518
-0.541666687,-0.541666687,0.75,0,0,0,-2.569955587,-2.371528864,0,0,1028,519
-0.541666687,-0.541666687,0.708333313,0,0,0,-2.535115719,-2.375414848,0,0,1026,520
-0.5,-0.583333313,0.583333313,0,0,0,-2.544338226,-2.405738831,0,0,1024,522
-0.458333343,-0.583333313,0.583333313,0,0,0,-2.522670031,-2.397555351,0,0,1023,522
-0.458333343,-0.583333313,0.583333313,0,0,0,-2.522670031,-2.397555351,0,0,1020,524
-0.458333343,-0.583333313,0.583333313,0,0,0,-2.478680849,-2.370972633,0,0,1018,526
-0.541666687,-0.583333313,0.666666687,0,0,0,-2.478680849,-2.370972633,0,0,1016,527
-0.541666687,-0.583333313,0.75,0,0,0,-2.418676615,-2.360579729,0,0,1015,527
-0.541666687,-0.583333313,0.666666687,0,0,0,-2.456431389,-2.368775368,0,0,1013,529
-0.5,-0.625,0.583333313,0,0,0,-2.456431389,-2.368775368,0,0,1011,530
-0.5,-0.583333313,0.583333313,0,0,0,-2.460010529,-2.318464518,0,0,1007,532
-0.5,-0.583333313,0.666666687,0,0,0,-2.460010529,-2.318464518,0,0,1004,534
-0.583333313,-0.583333313,0.75,0,0,0,-2.457005262,-2.33219552,0,0,1002,534
-0.541666687,-0.583333313,0.75,0,0,0,-2.376977444,-2.381878614,0,0,999,536
-0.541666687,-0.583333313,0.625,0,0,0,-2.376977444,-2.381878614,0,0,995,538
-0.5,-0.583333313,0.583333313,0,0,0,-2.357516527,-2.391897202,0,0,992,538
-0.458333343,-0.583333313,0.625,0,0,0,-2.357516527,-2.391897202,0,0,989,540
-0.5,-0.583333313,0.708333313,0,0,0,-2.324742079,-2.384328842,0,0,985,542
-0.541666687,-0.583333313,0.75,0,0,0,-2.311149597,-2.380511045,0,0,983,543
-0.541666687,-0.583333313,0.625,0,0,0,-2.311149597,-2.380511045,0,0,981,543
-0.541666687,-0.625,0.583333313,0,0,0,-2.342588663,-2.314856291,0,0,979,544
-0.541666687,-0.625,0.625,0,0,0,-2.342588663,-2.314856291,0,0,976,545
-0.541666687,-0.583333313,0.75,0,0,0,-2.260969162,-2.312627792,0,0,976,545
-0.541666687,-0.583333313,0.75,0,0,0,-2.241569519,-2.348071098,0,0,973,546
-0.541666687,-0.583333313,0.75,0,0,0,-2.221697569,-2.382266521,0,0,970,547
-0.458333343,-0.583333313,0.583333313,0,0,0,-2.196641445,-2.383800268,0,0,968,548
-0.458333343,-0.625,0.583333313,0,0,0,-2.253977776,-2.366271973,0,0,967,549
-0.5,-0.583333313,0.625,0,0,0,-2.183481932,-2.33732605,0,0,963,550
-0.5,-0.583333313,0.708333313,0,0,0,-2.214000702,-2.341883183,0,0,961,550
-0.541666687,-0.583333313,0.75,0,0,0,-2.154403687,-2.372591019,0,0,960,551
-0.541666687,-0.625,0.708333313,0,0,0,-2.154403687,-2.372591019,0,0,957,552
-0.541666687,-0.625,0.666666687,0,0,0,-2.180791378,-2.395296574,0,0,956,552
-0.541666687,-0.625,0.625,0,0,0,-2.146267176,-2.390068531,0,0,954,552
-0.458333343,-0.583333313,0.666666687,0,0,0,-2.19039464,-2.383160114,0,0,951,553
-0.458333343,-0.541666687,0.666666687,0,0,0,-2.194161654,-2.370230675,0,0,949,553
-0.458333343,-0.583333313,0.75,0,0,0,-2.131136417,-2.424242735,0,0,946,554
-0.541666687,-0.625,0.666666687,0,0,0,-2.104124308,-2.456295967,0,0,942,555
-0.583333313,-0.625,0.625,0,0,0,-2.175769091,-2.43713665,0,0,937,555
-0.541666687,-0.583333313,0.625,0,0,0,-2.094144106,-2.471674919,0,0,933,556
-0.5,-0.583333313,0.666666687,0,0,0,-2.094144106,-2.471674919,0,0,928,557
-0.458333343,-0.583333313,0.666666687,0,0,0,-2.122837067,-2.464436054,0,0,922,558
-0.458333343,-0.583333313,0.75,0,0,0,-2.111444712,-2.481967926,0,0,916,558
-0.5,-0.583333313,0.666666687,0,0,0,-2.103067398,-2.468529701,0,0,909,559
-0.541666687,-0.625,0.625,0,0,0,-2.077027082,-2.532797337,0,0,904,560
-0.583333313,-0.625,0.583333313,0,0,0,-2.077027082,-2.532797337,0,0,902,561
-0.583333313,-0.625,0.583333313,0,0,0,-2.094384432,-2.52955699,0,0,898,561
-0.458333343,-0.583333313,0.625,0,0,0,-2.083173037,-2.525947809,0,0,893,562
-0.416666657,-0.583333313,0.666666687,0,0,0,-2.052233458,-2.538091421,0,0,888,562
-0.5,-0.583333313,0.75,0,0,0,-2.052233458,-2.538091421,0,0,881,563
-0.541666687,-0.625,0.708333313,0,0,0,-2.03186512,-2.518407345,0,0,876,563
-0.583333313,-0.625,0.583333313,0,0,0,-2.028600693,-2.503424168,0,0,871,565
-0.5,-0.625,0.583333313,0,0,0,-2.038480282,-2.478372812,0,0,868,565
-0.458333343,-0.583333313,0.625,0,0,0,-2.070903778,-2.46805501,0,0,864,565
-0.458333343,-0.583333313,0.708333313,0,0,0,-2.070903778,-2.46805501,0,0,861,566
-0.5,-0.541666687,0.75,0,0,0,-2.048309326,-2.453300476,0,0,859,567
-0.541666687,-0.583333313,0.75,0,0,0,-2.031003237,-2.452649593,0,0,856,568
-0.5,-0.625,0.583333313,0,0,0,-2.095895767,-2.425801516,0,0,855,568
-0.458333343,-0.583333313,0.583333313,0,0,0,-2.115777016,-2.429553986,0,0,855,568
-0.458333343,-0.583333313,0.666666687,0,0,0,-2.123944759,-2.408327818,0,0,855,568
-0.458333343,-0.583333313,0.75,0,0,0,-2.100488663,-2.398540974,0,0,855,568
-0.541666687,-0.625,0.708333313,0,0,0,-2.14652133,-2.405335903,0,0,855,568
-0.541666687,-0.625,0.625,0,0,0,-2.152076721,-2.390160322,0,0,853,569
-0.458333343,-0.583333313,0.541666687,0,0,0,-2.170595884,-2.357198954,0,0,851,570
-0.458333343,-0.583333313,0.583333313,0,0,0,-2.151140928,-2.34515357,0,0,849,571
-0.5,-0.583333313,0.708333313,0,0,0,-2.155048847,-2.380940199,0,0,843,573
-0.541666687,-0.583333313,0.708333313,0,0,0,-2.165306091,-2.372588873,0,0,838,574
-0.541666687,-0.625,0.75,0,0,0,-2.19269371,-2.399759293,0,0,835,575
-0.583333313,-0.625,0.583333313,0,0,0,-2.228418827,-2.335235596,0,0,834,575
-0.541666687,-0.625,0.541666687,0,0,0,-2.210856915,-2.300966024,0,0,833,575
-0.5,-0.583333313,0.583333313,0,0,0,-2.172131538,-2.332994461,0,0,832,575
-0.5,-0.583333313,0.583333313,0,0,0,-2.143852472,-2.320336103,0,0,828,577
-0.541666687,-0.625,0.625,0,0,0,-2.149454832,-2.382465601,0,0,824,578
-0.583333313,-0.625,0.625,0,0,0,-2.149454832,-2.382465601,0,0,819,579
-0.625,-0.625,0.625,0,0,0,-2.117837429,-2.374210596,0,0,816,580
-0.541666687,-0.625,0.583333313,0,0,0,-2.117837429,-2.374210596,0,0,811,581
-0.541666687,-0.625,0.625,0,0,0,-2.09350872,-2.411501169,0,0,808,582
-0.541666687,-0.625,0.625,0,0,0,-2.09350872,-2.411501169,0,0,804,583
-0.541666687,-0.583333313,0.666666687,0,0,0,-2.033115864,-2.41091156,0,0,800,585
-0.541666687,-0.583333313,0.666666687,0,0,0,-2.033115864,-2.41091156,0,0,791,589
-0.541666687,-0.625,0.583333313,0,0,0,-2.074597597,-2.422287941,0,0,778,593
-0.5,-0.625,0.583333313,0,0,0,-2.074215412,-2.402593136,0,0,769,598
-0.5,-0.625,0.583333313,0,0,0,-2.074215412,-2.402593136,0,0,758,602
-0.541666687,-0.625,0.625,0,0,0,-2.109734297,-2.414654016,0,0,750,605
-0.541666687,-0.583333313,0.666666687,0,0,0,-2.069404364,-2.446776867,0,0,745,606
-0.541666687,-0.583333313,0.625,0,0,0,-2.069404364,-2.446776867,0,0,743,607
-0.583333313,-0.625,0.625,0,0,0,-2.075841904,-2.41226244,0,0,741,608
-0.541666687,-0.625,0.583333313,0,0,0,-2.075841904,-2.41226244,0,0,738,608
-0.541666687,-0.625,0.625,0,0,0,-2.089396715,-2.423931599,0,0,736,608
-0.541666687,-0.625,0.625,0,0,0,-2.083228588,-2.414864063,0,0,732,608
-0.541666687,-0.625,0.625,0,0,0,-2.034591436,-2.429991007,0,0,728,607
-0.5,-0.625,0.625,0,0,0,-2.00912714,-2.542290449,0,0,725,606
-0.5,-0.625,0.583333313,0,0,0,-1.993201494,-2.51382494,0,0,723,605
-0.458333343,-0.625,0.625,0,0,0,-1.997308135,-2.535836697,0,0,722,604
-0.5,-0.583333313,0.666666687,0,0,0,-1.997308135,-2.535836697,0,0,720,603
-0.541666687,-0.583333313,0.666666687,0,0,0,-2.004410267,-2.548542976,0,0,719,601
-0.541666687,-0.583333313,0.666666687,0,0,0,-1.996896148,-2.563547134,0,0,718,597
-0.5,-0.583333313,0.625,0,0,0,-2.003488541,-2.567314863,0,0,716,593
-0.458333343,-0.625,0.583333313,0,0,0,-1.982224703,-2.561911106,0,0,715,591
-0.541666687,-0.625,0.583333313,0,0,0,-1.981138706,-2.588904142,0,0,714,589
-0.583333313,-0.625,0.625,0,0,0,-1.950595379,-2.636306047,0,0,714,588
-0.583333313,-0.625,0.666666687,0,0,0,-1.926255345,-2.671029329,0,0,714,587
-0.5,-0.625,0.666666687,0,0,0,-1.930022359,-2.664729118,0,0,714,587
-0.5,-0.583333313,0.666666687,0,0,0,-1.946406841,-2.657413721,0,0,714,587
-0.5,-0.583333313,0.625,0,0,0,-1.972397447,-2.638543129,0,0,714,586
-0.583333313,-0.625,0.583333313,0,0,0,-1.963715553,-2.651235819,0,0,714,586
-0.583333313,-0.625,0.583333313,0,0,0,-1.963715553,-2.651235819,0,0,714,585
-0.541666687,-0.625,0.583333313,0,0,0,-1.93617022,-2.648741722,0,0,714,585
-0.5,-0.583333313,0.625,0,0,0,-1.848882556,-2.725759745,0,0,714,585
-0.5,-0.583333313,0.583333313,0,0,0,-1.845421672,-2.708260536,0,0,714,585
-0.541666687,-0.625,0.583333313,0,0,0,-1.845421672,-2.708260536,0,0,715,585
-0.625,-0.625,0.583333313,0,0,0,-1.814286351,-2.738371849,0,0,715,585
-0.625,-0.625,0.625,0,0,0,-1.838667989,-2.717801809,0,0,715,583
-0.583333313,-0.625,0.625,0,0,0,-1.806442022,-2.727238178,0,0,715,583
-0.583333313,-0.625,0.625,0,0,0,-1.798598886,-2.677156687,0,0,713,581
-0.583333313,-0.625,0.583333313,0,0,0,-1.798598886,-2.677156687,0,0,709,579
-0.583333313,-0.625,0.583333313,0,0,0,-1.769243479,-2.66539526,0,0,707,579
-0.583333313,-0.625,0.583333313,0,0,0,-1.782862782,-2.692741156,0,0,706,578
-0.625,-0.625,0.625,0,0,0,-1.747295856,-2.712136269,0,0,706,578
-0.583333313,-0.625,0.625,0,0,0,-1.663668394,-2.716733456,0,0,706,578
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.677922964,-2.690948248,0,0,706,578
-0.541666687,-0.625,0.583333313,0,0,0,-1.687484741,-2.664799452,0,0,706,578
-0.583333313,-0.625,0.5,0,0,0,-1.647922993,-2.645670414,0,0,706,578
-0.625,-0.625,0.5,0,0,0,-1.638735533,-2.630095482,0,0,706,578
-0.625,-0.625,0.541666687,0,0,0,-1.661665559,-2.620426416,0,0,706,578
-0.583333313,-0.625,0.583333313,0,0,0,-1.595445275,-2.601613522,0,0,706,578
-0.583333313,-0.583333313,0.625,0,0,0,-1.562862873,-2.606070518,0,0,705,578
-0.541666687,-0.583333313,0.666666687,0,0,0,-1.523092747,-2.587150812,0,0,704,578
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.523092747,-2.587150812,0,0,703,578
-0.583333313,-0.625,0.583333313,0,0,0,-1.499826074,-2.61994791,0,0,702,578
-0.625,-0.625,0.583333313,0,0,0,-1.432062507,-2.625432014,0,0,701,578
-0.583333313,-0.625,0.583333313,0,0,0,-1.482957363,-2.644662857,0,0,700,578
-0.583333313,-0.625,0.541666687,0,0,0,-1.419269919,-2.599225521,0,0,698,578
-0.583333313,-0.625,0.541666687,0,0,0,-1.433119774,-2.581253529,0,0,697,578
-0.583333313,-0.625,0.583333313,0,0,0,-1.419139504,-2.568674564,0,0,697,578
-0.625,-0.625,0.541666687,0,0,0,-1.353070021,-2.565459967,0,0,695,578
-0.625,-0.625,0.583333313,0,0,0,-1.353070021,-2.565459967,0,0,695,578
-0.583333313,-0.625,0.583333313,0,0,0,-1.326810837,-2.573918819,0,0,693,579
-0.583333313,-0.625,0.541666687,0,0,0,-1.326810837,-2.573918819,0,0,692,579
-0.625,-0.625,0.583333313,0,0,0,-1.271989465,-2.574550629,0,0,688,581
-0.625,-0.625,0.583333313,0,0,0,-1.271989465,-2.574550629,0,0,686,581
-0.583333313,-0.625,0.583333313,0,0,0,-1.151347876,-2.540016174,0,0,683,581
-0.583333313,-0.625,0.583333313,0,0,0,-1.151347876,-2.540016174,0,0,682,582
-0.583333313,-0.625,0.583333313,0,0,0,-1.131280303,-2.492297888,0,0,679,582
-0.541666687,-0.583333313,0.666666687,0,0,0,-1.159433603,-2.480202913,0,0,675,583
-0.541666687,-0.583333313,0.666666687,0,0,0,-1.237623453,-2.454241276,0,0,673,583
-0.5,-0.583333313,0.625,0,0,0,-1.158127427,-2.454253912,0,0,670,583
-0.541666687,-0.625,0.541666687,0,0,0,-1.170840263,-2.476216316,0,0,668,583
-0.583333313,-0.666666687,0.583333313,0,0,0,-1.15115428,-2.492238045,0,0,666,583
-0.583333313,-0.625,0.583333313,0,0,0,-1.207473636,-2.478397846,0,0,664,583
-0.625,-0.625,0.666666687,0,0,0,-1.152159452,-2.480334282,0,0,661,583
-0.541666687,-0.583333313,0.708333313,0,0,0,-1.170091271,-2.472569227,0,0,659,583
-0.5,-0.625,0.625,0,0,0,-1.176947355,-2.488438129,0,0,658,583
-0.5,-0.625,0.583333313,0,0,0,-1.132390618,-2.489768505,0,0,656,583
-0.541666687,-0.625,0.583333313,0,0,0,-1.200070143,-2.46922493,0,0,654,583
-0.583333313,-0.625,0.625,0,0,0,-1.216412544,-2.494544983,0,0,650,583
-0.5,-0.583333313,0.708333313,0,0,0,-1.243313909,-2.514319897,0,0,645,583
-0.458333343,-0.583333313,0.708333313,0,0,0,-1.19488132,-2.530196667,0,0,640,583
-0.458333343,-0.583333313,0.666666687,0,0,0,-1.249446392,-2.502373695,0,0,636,583
-0.541666687,-0.625,0.583333313,0,0,0,-1.238510251,-2.503366947,0,0,634,581
-0.541666687,-0.625,0.583333313,0,0,0,-1.224939466,-2.540032864,0,0,632,581
-0.583333313,-0.625,0.666666687,0,0,0,-1.252696514,-2.502162457,0,0,629,579
-0.541666687,-0.625,0.666666687,0,0,0,-1.253104806,-2.501545906,0,0,628,579
-0.541666687,-0.625,0.666666687,0,0,0,-1.296329141,-2.50511837,0,0,626,579
-0.541666687,-0.625,0.583333313,0,0,0,-1.352339387,-2.483506203,0,0,626,579
-0.541666687,-0.625,0.583333313,0,0,0,-1.340824842,-2.479084969,0,0,626,579
-0.541666687,-0.625,0.583333313,0,0,0,-1.340824842,-2.479084969,0,0,625,579
-0.5,-0.625,0.625,0,0,0,-1.381183505,-2.521829605,0,0,625,579
-0.5,-0.625,0.666666687,0,0,0,-1.381183505,-2.521829605,0,0,623,579
-0.541666687,-0.625,0.666666687,0,0,0,-1.39469111,-2.541228294,0,0,621,579
-0.541666687,-0.625,0.625,0,0,0,-1.44139266,-2.549456596,0,0,618,579
-0.541666687,-0.625,0.583333313,0,0,0,-1.462450027,-2.555215836,0,0,616,578
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.484374762,-2.538999796,0,0,614,578
-0.541666687,-0.625,0.541666687,0,0,0,-1.492579222,-2.541822433,0,0,612,578
-0.541666687,-0.625,0.541666687,0,0,0,-1.483069777,-2.533191442,0,0,611,578
-0.541666687,-0.625,0.583333313,0,0,0,-1.483069777,-2.533191442,0,0,610,578
-0.541666687,-0.625,0.625,0,0,0,-1.502670765,-2.509523392,0,0,608,578
-0.583333313,-0.583333313,0.666666687,0,0,0,-1.515966535,-2.505216599,0,0,607,578
-0.625,-0.625,0.666666687,0,0,0,-1.531588316,-2.54474473,0,0,605,578
-0.625,-0.625,0.583333313,0,0,0,-1.562663198,-2.545209169,0,0,603,578
-0.625,-0.625,0.541666687,0,0,0,-1.615163445,-2.555232525,0,0,600,578
-0.583333313,-0.625,0.583333313,0,0,0,-1.628737688,-2.554395914,0,0,594,577
-0.583333313,-0.625,0.583333313,0,0,0,-1.584967971,-2.564365864,0,0,588,576
-0.541666687,-0.583333313,0.666666687,0,0,0,-1.562974215,-2.637722015,0,0,588,576
-0.541666687,-0.583333313,0.666666687,0,0,0,-1.562974215,-2.637722015,0,0,588,576
-0.583333313,-0.625,0.583333313,0,0,0,-1.557178736,-2.658344746,0,0,588,576
-0.541666687,-0.625,0.541666687,0,0,0,-1.559374928,-2.646360636,0,0,588,576
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.570670485,-2.646558523,0,0,588,576
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.570670485,-2.646558523,0,0,587,576
-0.541666687,-0.583333313,0.625,0,0,0,-1.496095419,-2.64441967,0,0,586,575
-0.583333313,-0.625,0.625,0,0,0,-1.519560456,-2.642873287,0,0,585,575
-0.583333313,-0.625,0.583333313,0,0,0,-1.522826672,-2.613729954,0,0,584,575
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.520894766,-2.598714828,0,0,583,575
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.531521916,-2.613256454,0,0,582,574
-0.583333313,-0.625,0.625,0,0,0,-1.553156495,-2.59697485,0,0,581,573
-0.583333313,-0.625,0.625,0,0,0,-1.471274853,-2.601408482,0,0,580,573
-0.583333313,-0.625,0.541666687,0,0,0,-1.445698977,-2.5993433,0,0,579,573
-0.583333313,-0.625,0.541666687,0,0,0,-1.445698977,-2.5993433,0,0,573,573
-0.583333313,-0.625,0.583333313,0,0,0,-1.452570796,-2.572738171,0,0,562,573
-0.583333313,-0.583333313,0.625,0,0,0,-1.441580534,-2.549844503,0,0,548,571
-0.625,-0.583333313,0.666666687,0,0,0,-1.441580534,-2.549844503,0,0,535,570
-0.583333313,-0.583333313,0.625,0,0,0,-1.425232887,-2.521361828,0,0,530,570
-0.541666687,-0.625,0.5,0,0,0,-1.425232887,-2.521361828,0,0,528,569
-0.541666687,-0.625,0.5,0,0,0,-1.415245175,-2.480731964,0,0,526,569
-0.583333313,-0.625,0.583333313,0,0,0,-1.413307071,-2.489007711,0,0,525,569
-0.625,-0.625,0.625,0,0,0,-1.413307071,-2.489007711,0,0,525,569
-0.625,-0.625,0.625,0,0,0,-1.408987403,-2.485428095,0,0,522,569
-0.625,-0.583333313,0.666666687,0,0,0,-1.410094261,-2.506662846,0,0,518,569
-0.583333313,-0.583333313,0.625,0,0,0,-1.37922442,-2.468368292,0,0,513,569
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.348585844,-2.449837208,0,0,504,568
-0.583333313,-0.625,0.541666687,0,0,0,-1.329450369,-2.40518713,0,0,496,567
-0.625,-0.625,0.583333313,0,0,0,-1.341919422,-2.403693199,0,0,491,566
-0.583333313,-0.583333313,0.666666687,0,0,0,-1.332444906,-2.421708107,0,0,487,565
-0.541666687,-0.583333313,0.666666687,0,0,0,-1.301724911,-2.449185133,0,0,485,563
-0.541666687,-0.583333313,0.666666687,0,0,0,-1.27592659,-2.404485226,0,0,483,563
-0.5,-0.583333313,0.583333313,0,0,0,-1.295918107,-2.385497093,0,0,482,563
-0.583333313,-0.625,0.583333313,0,0,0,-1.295918107,-2.385497093,0,0,481,562
-0.625,-0.625,0.583333313,0,0,0,-1.299925208,-2.392306566,0,0,478,561
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.275615335,-2.392350674,0,0,474,560
-0.541666687,-0.583333313,0.625,0,0,0,-1.284937382,-2.393087387,0,0,464,557
-0.5,-0.583333313,0.666666687,0,0,0,-1.273663998,-2.389363527,0,0,458,556
-0.541666687,-0.583333313,0.583333313,0,0,0,-1.243102312,-2.363551617,0,0,452,554
-0.583333313,-0.625,0.541666687,0,0,0,-1.23126626,-2.362084627,0,0,448,552
-0.583333313,-0.583333313,0.583333313,0,0,0,-1.201631069,-2.329518557,0,0,445,552
-0.541666687,-0.541666687,0.625,0,0,0,-1.233092904,-2.34543705,0,0,445,551
-0.5,-0.583333313,0.666666687,0,0,0,-1.189676285,-2.312223434,0,0,445,551
-0.541666687,-0.583333313,0.625,0,0,0,-1.202695847,-2.300621748,0,0,444,551
